City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Weather Description,Date
475,Qostanay,KZ,53.1667,63.5833,66.11,91,100,8.93,light rain,2021-07-23 19:47:00
476,Thunder Bay,CA,48.4001,-89.3168,76.28,77,90,11.5,overcast clouds,2021-07-23 19:47:01
477,Byron Bay,AU,-28.65,153.6167,57.87,91,14,7.76,few clouds,2021-07-23 19:47:01
478,Kabalo,CD,-6.05,26.9167,82.09,29,65,4.36,broken clouds,2021-07-23 19:47:01
479,Inhambane,MZ,-23.865,35.3833,60.71,74,52,11.12,light rain,2021-07-23 19:47:02
480,Vallenar,CL,-28.5708,-70.7581,70.23,36,69,5.66,broken clouds,2021-07-23 19:47:02
481,Ciro Marina,IT,39.3732,17.126,73.85,56,0,4.99,clear sky,2021-07-23 19:47:02
482,Bogashevo,RU,56.3683,85.1447,62.44,77,0,4.47,clear sky,2021-07-23 19:47:03
483,Halifax,CA,44.6453,-63.5724,70.52,83,75,1.01,broken clouds,2021-07-23 19:45:59
484,Biak,ID,-0.9131,122.8766,73.81,78,99,6.24,overcast clouds,2021-07-23 19:47:03
485,Morondava,MG,-20.2833,44.2833,71.04,69,76,19.95,broken clouds,2021-07-23 19:47:03
486,Kyshtovka,RU,56.555,76.6271,64.67,80,47,4.45,scattered clouds,2021-07-23 19:47:04
487,Blagoyevo,RU,63.3667,47.9167,46.9,89,100,6.58,overcast clouds,2021-07-23 19:47:04
488,Am Timan,TD,11.0297,20.2827,76.73,72,7,4.0,clear sky,2021-07-23 19:47:04
489,Carauari,BR,-4.8828,-66.8958,93.58,35,86,3.27,overcast clouds,2021-07-23 19:47:05
490,Tracy,US,37.7397,-121.4252,95.4,42,3,6.44,clear sky,2021-07-23 19:47:05
491,Reyes,BO,-14.3167,-67.3833,89.56,45,0,0.0,clear sky,2021-07-23 19:47:05
492,Raudeberg,NO,61.9875,5.1352,67.78,80,98,17.87,overcast clouds,2021-07-23 19:47:05
493,Sortland,NO,68.6949,15.4162,52.36,93,100,5.21,overcast clouds,2021-07-23 19:47:06
494,Luganville,VU,-15.5333,167.1667,77.59,85,100,4.88,overcast clouds,2021-07-23 19:47:06
495,Ouango,CF,4.3133,22.5552,72.68,89,100,1.79,overcast clouds,2021-07-23 19:47:06
496,Plerin,FR,48.5425,-2.7798,69.28,86,75,8.99,broken clouds,2021-07-23 19:47:07
497,Nantucket,US,41.2835,-70.0995,80.71,61,1,9.22,clear sky,2021-07-23 19:44:09
498,Inongo,CD,-1.95,18.2667,74.21,46,100,4.85,overcast clouds,2021-07-23 19:47:07
499,Galesong,ID,-5.3166,119.3661,69.82,73,83,8.21,broken clouds,2021-07-23 19:47:07
500,Doctor Juan Manuel Frutos,PY,-25.3667,-55.8,79.56,32,0,6.93,clear sky,2021-07-23 19:47:08
501,Shingu,JP,33.7333,135.9833,74.91,90,97,4.83,overcast clouds,2021-07-23 19:47:08
502,Klaksvik,FO,62.2266,-6.589,50.92,91,95,17.27,overcast clouds,2021-07-23 19:46:27
503,Kuching,MY,1.55,110.3333,77.22,94,20,2.3,few clouds,2021-07-23 19:47:08
504,Camarzana,RO,48.0,23.3167,68.7,77,48,3.98,scattered clouds,2021-07-23 19:47:09
505,Lengshuitan,CN,26.4111,111.5956,77.13,88,29,3.49,scattered clouds,2021-07-23 19:47:09
506,Khani,GE,41.9563,42.9566,60.37,97,87,0.49,overcast clouds,2021-07-23 19:47:09
507,High Level,CA,58.5169,-117.136,66.31,72,40,11.5,smoke,2021-07-23 19:47:10
508,Tiarei,PF,-17.5333,-149.3333,80.62,68,2,12.24,clear sky,2021-07-23 19:47:10
509,Oakdale,US,44.963,-92.9649,96.42,50,1,16.11,clear sky,2021-07-23 19:47:10
510,Anamur,TR,36.0751,32.8369,86.02,57,2,7.94,clear sky,2021-07-23 19:47:11
511,Sibu,MY,2.3,111.8167,79.11,94,20,0.0,few clouds,2021-07-23 19:47:11
512,Pyaozerskiy,RU,65.8333,31.1667,47.53,66,100,8.72,overcast clouds,2021-07-23 19:47:11
513,Pontes E Lacerda,BR,-15.2261,-59.3353,95.95,18,0,6.82,clear sky,2021-07-23 19:47:12
514,Opuwo,NA,-18.0607,13.84,58.82,16,0,8.25,clear sky,2021-07-23 19:46:59
515,Aswan,EG,24.0934,32.907,97.9,17,0,9.22,clear sky,2021-07-23 19:47:12
516,Belyy Yar,RU,53.6039,91.3903,67.89,83,0,2.24,clear sky,2021-07-23 19:47:12
517,Spasskoye,RU,44.6108,132.7969,75.67,78,100,5.01,overcast clouds,2021-07-23 19:47:13
518,Wilson,US,36.1501,-86.2833,90.64,56,1,5.75,clear sky,2021-07-23 19:47:13
519,Fallon,US,39.4735,-118.7774,95.45,11,90,6.91,smoke,2021-07-23 19:47:13
520,Bangkal,PH,6.0667,121.0667,78.66,89,98,5.48,overcast clouds,2021-07-23 19:47:14
521,Raga,SS,8.4596,25.678,72.97,87,28,4.09,scattered clouds,2021-07-23 19:47:14
522,Pacifica,US,37.6138,-122.4869,94.37,70,1,1.99,clear sky,2021-07-23 19:47:14
523,Abu Samrah,SY,35.3029,37.1841,79.18,60,39,13.02,scattered clouds,2021-07-23 19:47:14
524,Talnakh,RU,69.4865,88.3972,58.48,62,100,12.8,light rain,2021-07-23 19:47:15
525,Araguaina,BR,-7.1911,-48.2072,94.84,19,4,7.63,clear sky,2021-07-23 19:47:15
526,Vilcun,CL,-38.65,-72.2333,50.74,83,100,5.61,overcast clouds,2021-07-23 19:47:15
527,Kismayo,SO,-0.3582,42.5454,76.48,80,85,22.93,overcast clouds,2021-07-23 19:47:16
528,Tara,RU,56.8944,74.371,66.47,71,0,8.28,clear sky,2021-07-23 19:47:16
529,Carmo Do Rio Verde,BR,-15.3536,-49.7075,84.16,26,64,8.48,broken clouds,2021-07-23 19:47:16
530,Faya,SA,18.3851,42.4509,64.51,72,87,1.77,overcast clouds,2021-07-23 19:47:17
531,San Ramon,US,37.7799,-121.978,95.11,38,1,4.0,clear sky,2021-07-23 19:47:17
532,Monteagudo,BO,-19.8167,-63.9833,83.98,25,0,8.88,clear sky,2021-07-23 19:47:17
533,Ulladulla,AU,-35.35,150.4667,47.88,86,100,5.53,overcast clouds,2021-07-23 19:47:18
534,Pemangkat,ID,1.1667,108.9667,79.27,82,95,8.34,overcast clouds,2021-07-23 19:47:18
535,Sokoni,TZ,-6.4333,39.55,76.86,74,6,19.73,clear sky,2021-07-23 19:47:18
536,Gijon,ES,43.5357,-5.6615,66.99,79,5,1.99,clear sky,2021-07-23 19:47:19
537,San Luis,AR,-33.295,-66.3356,68.4,25,100,11.18,overcast clouds,2021-07-23 19:47:19
538,Ballina,AU,-28.8667,153.5667,52.79,100,7,0.0,clear sky,2021-07-23 19:47:19
539,Nelson Bay,AU,-32.7167,152.15,51.96,95,42,7.43,light rain,2021-07-23 19:47:19
540,Kirakira,SB,-10.4544,161.9205,78.42,85,87,5.73,overcast clouds,2021-07-23 19:47:20
541,Bafut,CM,6.0833,10.1,64.04,99,100,2.17,light rain,2021-07-23 19:47:20
542,Umuarama,BR,-23.7664,-53.325,73.83,52,0,8.19,clear sky,2021-07-23 19:47:20
543,Luba,GQ,3.4568,8.5547,76.89,87,97,6.73,moderate rain,2021-07-23 19:47:21
544,Khandyga,RU,62.6667,135.6,63.14,72,100,3.06,overcast clouds,2021-07-23 19:47:21
545,Nikolayevsk-Na-Amure,RU,53.1406,140.73,70.72,86,68,2.46,broken clouds,2021-07-23 19:47:21
546,Waiuku,NZ,-37.25,174.75,46.96,97,28,3.18,scattered clouds,2021-07-23 19:47:22
547,Lewistown,US,40.5992,-77.5714,84.25,40,57,1.36,broken clouds,2021-07-23 19:47:22
548,Aripuana,BR,-9.1667,-60.6333,96.44,22,0,3.8,clear sky,2021-07-23 19:47:22
549,Soc Trang,VN,9.6033,105.98,78.76,88,94,8.52,overcast clouds,2021-07-23 19:47:23
550,Hue,VN,16.4667,107.6,87.91,55,75,5.75,broken clouds,2021-07-23 19:47:23
551,Millerovo,RU,48.9226,40.3967,64.24,53,0,8.25,clear sky,2021-07-23 19:47:23
552,Synya,RU,65.3718,58.0387,54.73,68,100,4.34,overcast clouds,2021-07-23 19:47:24
553,Katrineholm,SE,58.9959,16.2072,64.29,60,0,4.25,clear sky,2021-07-23 19:47:24
554,Nakatunguru,TZ,-2.1167,33.0667,68.04,49,0,7.07,clear sky,2021-07-23 19:47:24
555,Zlotow,PL,53.3635,17.0408,67.44,62,93,9.24,overcast clouds,2021-07-23 19:47:24
556,Champoton,MX,19.35,-90.7167,84.9,65,58,13.29,broken clouds,2021-07-23 19:47:25
557,Bulgan,MN,48.8125,103.5347,58.3,95,87,2.89,overcast clouds,2021-07-23 19:47:25
558,Drovyanaya,RU,51.5833,113.0333,53.11,79,24,6.02,few clouds,2021-07-23 19:47:25
559,Askiz,RU,53.1319,90.5264,63.99,84,60,1.05,broken clouds,2021-07-23 19:47:26
560,Roma,US,43.2128,-75.4557,80.46,64,90,5.75,overcast clouds,2021-07-23 19:47:26
561,Chernyshevskiy,RU,63.0128,112.4714,53.8,84,8,1.39,clear sky,2021-07-23 19:47:26
562,Sao Joao Da Barra,BR,-21.6403,-41.0511,75.29,62,0,8.16,clear sky,2021-07-23 19:47:27
563,Valasske Mezirici,CZ,49.4718,17.9711,68.68,73,11,2.82,few clouds,2021-07-23 19:43:16
564,Ayan,RU,56.45,138.1667,59.5,88,100,8.77,overcast clouds,2021-07-23 19:47:27
565,Stephenville,US,32.2207,-98.2023,93.54,52,75,10.36,broken clouds,2021-07-23 19:46:25
566,Kolo,PL,52.2002,18.6387,68.99,73,19,1.39,few clouds,2021-07-23 19:47:27
567,Hasaki,JP,35.7333,140.8333,73.8,85,0,1.54,clear sky,2021-07-23 19:43:26
568,Belmonte,BR,-15.8631,-38.8828,77.0,64,92,12.39,overcast clouds,2021-07-23 19:47:28
569,Veraval,IN,20.9,70.3667,82.47,83,97,18.57,overcast clouds,2021-07-23 19:47:28
570,Zhanaozen,KZ,43.3,52.8,81.91,41,56,15.95,broken clouds,2021-07-23 19:47:28
571,Lyubim,RU,58.3625,40.6843,50.63,98,53,6.06,broken clouds,2021-07-23 19:47:29
572,Wanxian,CN,30.8039,108.3897,77.23,95,100,3.6,light rain,2021-07-23 19:47:29
573,Batemans Bay,AU,-35.7167,150.1833,51.19,84,100,4.45,moderate rain,2021-07-23 19:47:29
574,Yazd,IR,31.8972,54.3675,96.91,13,20,9.22,few clouds,2021-07-23 19:47:30
575,Waingapu,ID,-9.6567,120.2641,70.47,73,0,5.44,clear sky,2021-07-23 19:47:30
576,Balabac,PH,7.9868,117.0645,83.26,82,98,16.62,overcast clouds,2021-07-23 19:47:30
577,Srednekolymsk,RU,67.45,153.6833,57.43,58,47,8.12,scattered clouds,2021-07-23 19:47:31
578,Caxito,AO,-8.5785,13.6643,74.05,93,84,1.14,broken clouds,2021-07-23 19:47:31
579,Vilyuysk,RU,63.7553,121.6247,64.08,72,100,8.48,overcast clouds,2021-07-23 19:47:31
580,Santiago De Cao,PE,-7.9589,-79.2392,68.13,77,13,12.66,few clouds,2021-07-23 19:47:31
581,Kapit,MY,2.0167,112.9333,74.53,94,100,0.87,overcast clouds,2021-07-23 19:47:32
582,Astana,KZ,51.1801,71.446,62.55,59,0,4.47,clear sky,2021-07-23 19:47:32
583,Muroto,JP,33.2833,134.15,77.63,86,100,11.43,overcast clouds,2021-07-23 19:47:32
584,Verkhnyaya Inta,RU,65.9811,60.3094,51.66,65,74,7.49,broken clouds,2021-07-23 19:47:33
585,Chilca,PE,-12.5211,-76.7372,64.85,82,29,9.57,scattered clouds,2021-07-23 19:47:33
586,Mampong,GH,7.0627,-1.4001,72.95,81,100,4.38,overcast clouds,2021-07-23 19:47:33
587,Kuandian,CN,40.7286,124.7847,70.29,92,97,1.81,overcast clouds,2021-07-23 19:47:34
588,Moga,IN,30.8,75.1667,86.18,65,5,5.77,clear sky,2021-07-23 19:47:34
589,Tura,IN,25.5198,90.2201,75.94,89,100,5.35,overcast clouds,2021-07-23 19:47:34
590,Baykit,RU,61.67,96.37,61.05,86,93,1.57,overcast clouds,2021-07-23 19:47:34
591,Ankazoabo,MG,-22.2833,44.5167,61.47,67,0,18.92,clear sky,2021-07-23 19:47:35
592,Wodonga,AU,-36.1167,146.8833,46.4,96,90,3.0,overcast clouds,2021-07-23 19:47:35
593,Brenham,US,30.1669,-96.3977,95.86,59,40,11.5,scattered clouds,2021-07-23 19:47:35
594,Beringovskiy,RU,63.05,179.3167,53.33,79,100,5.08,overcast clouds,2021-07-23 19:47:36
595,Manokwari,ID,-0.8667,134.0833,77.77,82,100,5.46,light rain,2021-07-23 19:47:36
596,Canalete,CO,8.6761,-76.2042,87.8,69,74,4.12,broken clouds,2021-07-23 19:47:36
597,Kalabo,ZM,-14.97,22.6814,57.9,24,98,7.45,overcast clouds,2021-07-23 19:47:37
598,Lohja,FI,60.2486,24.0653,63.79,61,58,6.96,broken clouds,2021-07-23 19:47:37
599,Ucluelet,CA,48.9329,-125.5528,60.1,84,99,1.01,overcast clouds,2021-07-23 19:44:25
600,Kenai,US,60.5544,-151.2583,57.25,72,90,3.44,light rain,2021-07-23 19:47:37
601,Xuanzhou,CN,30.9525,118.7553,73.69,96,17,6.2,few clouds,2021-07-23 19:47:38
602,Warrington,GB,53.3925,-2.5802,69.85,69,75,1.99,broken clouds,2021-07-23 19:47:38
603,Altay,CN,47.8667,88.1167,67.75,60,21,6.62,few clouds,2021-07-23 19:43:52
604,Pochutla,MX,15.7432,-96.4661,92.82,49,34,8.03,scattered clouds,2021-07-23 19:47:38
605,Peniche,PT,39.3558,-9.3811,71.08,84,45,10.71,scattered clouds,2021-07-23 19:43:52
606,Acapulco,MX,16.8634,-99.8901,85.82,66,90,6.91,overcast clouds,2021-07-23 19:47:39
607,Adrar,MR,20.5022,-10.0711,98.87,14,11,8.25,few clouds,2021-07-23 19:46:02
608,Union,US,40.6334,-74.2663,85.21,44,75,3.44,broken clouds,2021-07-23 19:47:39
609,Hobyo,SO,5.3505,48.5268,77.13,84,20,30.71,few clouds,2021-07-23 19:47:39
610,Cabinda,AO,-5.55,12.2,70.79,85,89,6.44,overcast clouds,2021-07-23 19:47:40
611,Xuddur,SO,4.1213,43.8894,73.62,57,89,26.57,overcast clouds,2021-07-23 19:47:40
612,Komsomolskiy,UZ,40.4272,71.7189,81.32,36,0,0.0,clear sky,2021-07-23 19:47:40
613,Mazagao,BR,-0.115,-51.2894,89.65,58,61,6.02,broken clouds,2021-07-23 19:47:41
614,Camalu,MX,30.85,-116.0667,80.42,64,86,8.93,overcast clouds,2021-07-23 19:47:41
615,Hajnowka,PL,52.7433,23.5812,65.79,67,8,1.01,clear sky,2021-07-23 19:47:41
616,Cockburn Town,TC,21.4612,-71.1419,85.96,70,40,13.8,scattered clouds,2021-07-23 19:47:41
617,Vao,NC,-22.6667,167.4833,70.79,76,25,7.49,scattered clouds,2021-07-23 19:47:42
618,Mopti,ML,14.6667,-4.0,92.28,39,8,11.18,clear sky,2021-07-23 19:47:42
619,Jiayuguan,CN,39.8167,98.3,80.92,32,4,1.1,clear sky,2021-07-23 19:47:42
620,Zdunska Wola,PL,51.5992,18.9397,69.33,84,87,2.51,overcast clouds,2021-07-23 19:47:43
621,Alangulam,IN,8.8667,77.5,80.46,64,100,10.02,overcast clouds,2021-07-23 19:47:43
622,Praia Da Vitoria,PT,38.7333,-27.0667,77.25,78,75,11.23,light intensity drizzle,2021-07-23 19:47:43
623,Kardymovo,RU,54.8902,32.4311,57.16,76,38,3.74,scattered clouds,2021-07-23 19:47:44
624,Auki,SB,-8.7676,160.7034,77.31,86,100,3.53,overcast clouds,2021-07-23 19:47:44
625,Santa Helena De Goias,BR,-17.8136,-50.5969,84.51,25,0,9.66,clear sky,2021-07-23 19:47:44
626,Omidiyeh,IR,30.7597,49.705,98.35,14,0,11.25,clear sky,2021-07-23 19:47:45
627,Stornoway,GB,58.2093,-6.3865,62.92,88,0,9.22,clear sky,2021-07-23 19:47:45
628,Boyabat,TR,41.4689,34.7667,64.89,76,64,4.14,broken clouds,2021-07-23 19:47:45
629,Jijiga,ET,9.35,42.8,66.88,69,82,10.96,broken clouds,2021-07-23 19:47:45
630,Chara,RU,56.9064,118.2631,57.0,85,96,3.18,overcast clouds,2021-07-23 19:47:46
631,Mazabuka,ZM,-15.856,27.748,60.94,46,71,5.84,broken clouds,2021-07-23 19:47:46
632,Flinders,AU,-34.5833,150.8552,53.38,86,99,1.01,light rain,2021-07-23 19:47:46
633,Kondol,RU,52.8189,45.058,69.26,63,24,7.0,few clouds,2021-07-23 19:47:47
634,Goundam,ML,16.4145,-3.6708,96.12,34,16,14.34,few clouds,2021-07-23 19:47:47
635,Charyshskoye,RU,51.3978,83.5598,59.79,93,49,3.27,scattered clouds,2021-07-23 19:47:47
636,Tete,MZ,-16.1564,33.5867,71.69,64,75,14.0,broken clouds,2021-07-23 19:47:48
637,Saint-Leu,RE,-21.15,55.2833,67.06,65,5,2.42,clear sky,2021-07-23 19:47:48
638,Pachino,IT,36.7186,15.0907,82.6,64,0,10.74,clear sky,2021-07-23 19:47:48
639,Bone,DE,51.9669,12.1396,69.44,69,3,7.05,clear sky,2021-07-23 19:47:49
640,Tazovskiy,RU,67.4667,78.7,62.33,88,75,25.5,broken clouds,2021-07-23 19:47:49
641,Alberton,CA,46.8168,-64.0654,64.53,76,50,14.12,scattered clouds,2021-07-23 19:47:49
642,Garowe,SO,8.4054,48.4845,77.67,55,95,30.8,overcast clouds,2021-07-23 19:47:49
643,Tateyama,JP,34.9833,139.8667,80.02,82,2,1.03,clear sky,2021-07-23 19:47:50
644,Mataram,ID,-8.5833,116.1167,72.41,75,0,8.66,clear sky,2021-07-23 19:47:50
645,Dongying,CN,37.4564,118.4856,78.44,75,66,5.79,light rain,2021-07-23 19:47:50
646,Ocotepec,MX,17.2167,-93.15,73.8,54,33,6.55,scattered clouds,2021-07-23 19:47:51
647,Fort Nelson,CA,58.8053,-122.7002,65.79,52,75,9.22,broken clouds,2021-07-23 19:46:58
648,Japura,ID,-0.3167,102.35,75.27,92,100,2.73,overcast clouds,2021-07-23 19:47:51
649,Maseru,LS,-29.3167,27.4833,33.08,27,0,3.11,clear sky,2021-07-23 19:47:51
650,Parati,BR,-23.2178,-44.7131,83.3,76,0,4.54,clear sky,2021-07-23 19:46:27
651,Solnechnyy,RU,50.7214,136.6319,72.73,86,36,3.06,scattered clouds,2021-07-23 19:47:52
652,San Felipe,VE,10.3399,-68.7425,82.15,83,98,3.6,overcast clouds,2021-07-23 19:47:52
653,Markova,UA,48.6758,24.4138,59.83,86,73,2.86,broken clouds,2021-07-23 19:47:52
654,Stromness,GB,58.965,-3.296,53.85,84,100,10.94,overcast clouds,2021-07-23 19:47:53
655,Dombarovskiy,RU,50.7587,59.5386,75.2,61,100,13.0,overcast clouds,2021-07-23 19:47:53
656,Kichera,RU,55.9375,110.0997,56.66,84,100,5.55,overcast clouds,2021-07-23 19:47:53
657,Lancaster,US,40.2504,-76.2499,83.95,47,75,3.0,broken clouds,2021-07-23 19:43:52
658,Setermoen,NO,68.861,18.3486,51.44,98,100,3.09,overcast clouds,2021-07-23 19:47:54
659,Nuradilovo,RU,43.2845,46.4576,70.59,93,100,7.85,overcast clouds,2021-07-23 19:47:54
660,Tartagal,AR,-22.5164,-63.8013,95.14,20,0,9.91,clear sky,2021-07-23 19:47:55
661,Najran,SA,17.4924,44.1277,79.45,47,100,5.35,overcast clouds,2021-07-23 19:47:55
662,Yumen,CN,40.2833,97.2,81.66,36,41,7.34,scattered clouds,2021-07-23 19:47:55
663,Port Hedland,AU,-20.3167,118.5667,64.45,45,1,6.91,clear sky,2021-07-23 19:47:56
664,Turkistan,KZ,43.0,68.0,83.03,20,0,7.36,clear sky,2021-07-23 19:47:56
665,Nhulunbuy,AU,-12.2333,136.7667,66.81,94,9,0.0,clear sky,2021-07-23 19:47:56
666,Kuah,MY,6.3265,99.8432,80.6,94,20,2.3,moderate rain,2021-07-23 19:47:56
667,Orsha,BY,54.5153,30.4053,58.55,92,7,7.85,clear sky,2021-07-23 19:47:57
668,Lafiagi,NG,8.8667,5.4167,75.27,85,100,2.19,overcast clouds,2021-07-23 19:47:57
669,Darnah,LY,32.767,22.6367,78.62,73,0,16.62,clear sky,2021-07-23 19:47:57
670,Rio Gallegos,AR,-51.6226,-69.2181,39.25,81,40,14.97,scattered clouds,2021-07-23 19:47:58
671,Bogorodskoye,RU,56.55,37.8833,60.78,71,74,6.87,broken clouds,2021-07-23 19:47:58
672,Pokaran,IN,26.9167,71.9167,82.65,64,100,12.73,overcast clouds,2021-07-23 19:47:58
673,Lamar,US,33.6668,-95.5836,92.35,64,40,11.5,scattered clouds,2021-07-23 19:47:59
674,Sarh,TD,9.1429,18.3923,78.71,89,20,0.0,few clouds,2021-07-23 19:47:59
675,Dogondoutchi,NE,13.6393,4.0287,90.0,46,100,12.19,overcast clouds,2021-07-23 19:47:59
676,Acari,PE,-15.4311,-74.6158,75.16,51,2,11.21,clear sky,2021-07-23 19:47:59
677,Havelock,US,34.8791,-76.9013,86.99,55,10,5.99,clear sky,2021-07-23 19:48:00
678,Ippy,CF,6.2679,21.2247,72.88,83,98,3.87,overcast clouds,2021-07-23 19:48:00
679,Salina Cruz,MX,16.1667,-95.2,93.18,44,13,24.72,few clouds,2021-07-23 19:48:00
680,Krapkowice,PL,50.4752,17.9654,69.44,64,55,1.74,broken clouds,2021-07-23 19:48:01
681,Megion,RU,61.0296,76.1136,73.42,86,2,7.49,clear sky,2021-07-23 19:48:01
682,Rafaela,AR,-31.2503,-61.4867,79.3,35,3,5.7,clear sky,2021-07-23 19:48:01
683,Pietersburg,ZA,-23.9045,29.4688,45.45,57,0,8.05,clear sky,2021-07-23 19:48:02
684,Berlevag,NO,70.8578,29.0864,44.6,86,100,32.7,overcast clouds,2021-07-23 19:48:02
685,Benguela,AO,-12.5763,13.4055,69.78,87,16,2.28,few clouds,2021-07-23 19:48:02
686,Abu Zabad,SD,12.35,29.25,83.44,52,78,5.46,light rain,2021-07-23 19:48:03
687,Carutapera,BR,-1.195,-46.02,78.67,89,17,7.38,light rain,2021-07-23 19:48:03
688,Troitsko-Pechorsk,RU,62.7084,56.1964,50.77,68,20,5.7,few clouds,2021-07-23 19:48:03
689,Igarka,RU,67.4667,86.5833,62.73,73,100,22.97,overcast clouds,2021-07-23 19:48:04
690,Araouane,ML,18.9048,-3.5265,86.65,47,25,19.6,scattered clouds,2021-07-23 19:45:18
691,Ust-Maya,RU,60.4167,134.5333,63.79,78,96,5.82,overcast clouds,2021-07-23 19:48:04
692,Siparia,TT,10.1333,-61.5,85.06,86,100,1.01,overcast clouds,2021-07-23 19:48:05
693,Porto San Giorgio,IT,43.1827,13.7934,80.11,67,76,3.38,broken clouds,2021-07-23 19:48:05
694,Shaunavon,CA,49.6501,-108.4181,76.78,13,76,13.58,broken clouds,2021-07-23 19:48:05
695,Nanpiao,CN,41.0982,120.7479,69.42,91,11,4.61,few clouds,2021-07-23 19:48:06
696,Birao,CF,10.2849,22.7882,75.25,79,10,4.68,clear sky,2021-07-23 19:48:06
697,Benghazi,LY,32.1167,20.0667,79.79,68,0,14.56,clear sky,2021-07-23 19:48:06
698,Sioux Lookout,CA,50.1001,-91.917,73.78,35,91,8.1,moderate rain,2021-07-23 19:48:06
699,Bowen,AU,-20.0167,148.2333,68.22,88,9,8.79,clear sky,2021-07-23 19:48:07
700,Dunning,GB,56.312,-3.5861,67.41,93,82,5.23,broken clouds,2021-07-23 19:48:07
701,Iralaya,HN,15.0,-83.2333,89.69,68,12,11.39,few clouds,2021-07-23 19:48:07
702,Gornyak,RU,50.9942,81.4661,62.64,92,11,5.57,few clouds,2021-07-23 19:48:08
703,Dunedin,NZ,-45.8742,170.5036,42.8,79,29,1.01,scattered clouds,2021-07-23 19:47:46
704,Chakia,IN,26.4167,85.05,82.35,80,27,18.3,scattered clouds,2021-07-23 19:48:09
705,San Pedro,PH,14.35,121.0167,80.15,95,90,2.3,moderate rain,2021-07-23 19:48:10
706,Langarud,IR,37.197,50.1535,82.38,75,0,4.5,clear sky,2021-07-23 19:48:10
707,Antofagasta,CL,-23.65,-70.4,58.28,72,83,4.38,broken clouds,2021-07-23 19:47:37
708,Wajid,SO,3.8093,43.2471,75.52,58,22,26.26,few clouds,2021-07-23 19:48:10
709,Grenville,GD,12.1167,-61.6167,86.05,78,42,12.75,scattered clouds,2021-07-23 19:48:11
710,Otjimbingwe,NA,-22.35,16.1333,59.94,7,0,8.46,clear sky,2021-07-23 19:48:11
711,Lakes Entrance,AU,-37.8811,147.981,47.57,80,98,4.18,light rain,2021-07-23 19:48:11
712,Brasilia De Minas,BR,-16.2064,-44.4333,73.18,33,99,8.61,overcast clouds,2021-07-23 19:48:12
713,Olinala,MX,17.8333,-98.85,82.02,38,68,4.14,broken clouds,2021-07-23 19:48:12
